"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.21502027264435e-54,0.420938771948609,0.129,0.212,3.28164825438513e-50,"0","SRPRA"
1.30628095200751e-54,0.630205163255125,0.102,0.175,3.52813422327707e-50,"0","SEC16A"
1.38382649929326e-54,0.384268437476424,0.067,0.124,3.73757699194116e-50,"0","SEMA4A"
1.56787716790866e-54,0.271068208685469,0.079,0.14,4.23467944280449e-50,"0","TDP2"
1.73586320400849e-54,0.427174340396421,0.137,0.218,4.68839292770654e-50,"0","HIST1H1C"
1.77188514439108e-54,0.827728193558232,0.393,0.384,4.78568458648586e-50,"0","TAF1D"
2.65201258035812e-54,0.314419929294622,0.134,0.218,7.16282077828926e-50,"0","MFSD10"
2.77155301314798e-54,0.47940046835331,0.086,0.151,7.48568753321138e-50,"0","PPIP5K2"
2.96152019655758e-54,0.274854130763456,0.114,0.19,7.99876989888236e-50,"0","TSSC4"
3.65668661209907e-54,0.29833230647257,0.068,0.126,9.87634487061838e-50,"0","RNF220"
3.89156924728942e-54,0.29660038114545,0.116,0.193,1.0510739380004e-49,"0","CFAP298"
5.10260774813176e-54,0.250307779859991,0.064,0.119,1.37816332669291e-49,"0","PIKFYVE"
6.20252401073745e-54,0.601679251957235,0.134,0.219,1.67523971006008e-49,"0","ITPR2"
9.56023450269619e-54,1.27137439834101,0.301,0.27,2.58212373683321e-49,"0","SLC5A3"
1.02586343302203e-53,1.3202844018237,0.178,0.132,2.77075454624919e-49,"0","DOCK2"
1.19954931045976e-53,0.700430645604188,0.071,0.13,3.23986273262075e-49,"0","TAF2"
1.33045943176835e-53,0.53539638613783,0.072,0.131,3.59343787926314e-49,"0","TRAPPC6B"
1.37605661614283e-53,0.369964606664748,0.135,0.218,3.71659131454017e-49,"0","CIAO1"
1.39823314488321e-53,0.295470228156389,0.077,0.138,3.77648790101506e-49,"0","MRPS30"
1.4341013131247e-53,0.677992011629527,0.074,0.134,3.87336423661849e-49,"0","EXOC4"
1.83840124735251e-53,0.391986829453649,0.063,0.118,4.96533792897439e-49,"0","EML2"
2.29555826728474e-53,0.66456106842869,0.083,0.147,6.20007332410936e-49,"0","KRIT1"
2.52464733702989e-53,1.36321811810162,0.142,0.097,6.81881999258404e-49,"0","TNFRSF9"
2.57798281726779e-53,0.412269205319319,0.132,0.215,6.96287379115857e-49,"0","SCAMP2"
2.66270212393172e-53,0.37163835559933,0.175,0.275,7.19169216652717e-49,"0","ACAP2"
2.66540099296913e-53,0.532798165904084,0.101,0.172,7.19898154191033e-49,"0","BAG5"
2.76441840269285e-53,0.263789130845098,0.094,0.16,7.46641766383313e-49,"0","R3HDM4"
2.96232116306686e-53,0.523296824206463,0.606,0.599,8.00093322932727e-49,"0","ZFAS1"
3.03104877984417e-53,0.381836734014147,0.127,0.209,8.18655964948111e-49,"0","SAP30BP"
3.10851289289404e-53,0.413765419796353,0.075,0.134,8.39578247241751e-49,"0","NUP42"
3.38043343562886e-53,0.521249489949088,0.079,0.14,9.13021266628999e-49,"0","CYTH2"
3.48439329597347e-53,0.34621229125844,0.104,0.175,9.41099785309474e-49,"0","OXSR1"
4.18772963719911e-53,1.61122139475603,0.24,0.207,1.13106389771111e-48,"0","LNPEP"
4.92578709722408e-53,0.318897522701973,0.079,0.14,1.33040583708925e-48,"0","MOB2"
7.26758823133803e-53,0.283412995135113,0.131,0.213,1.96290290540209e-48,"0","MEAF6"
7.97179685849041e-53,1.63577401368311,0.188,0.146,2.15310261350967e-48,"0","FAM214A"
9.92750275905733e-53,1.96369294019548,0.105,0.066,2.68131922019379e-48,"0","ITPKB"
1.04914095565049e-52,0.631830408780989,0.053,0.103,2.8336248071164e-48,"0","LCORL"
1.4346774481699e-52,0.302317317079531,0.079,0.14,3.87492031976209e-48,"0","IFFO2"
1.51825753649541e-52,0.837528837434892,0.398,0.395,4.10066178032046e-48,"0","CACYBP"
1.52141387327499e-52,0.364679647788415,0.116,0.191,4.10918673032841e-48,"0","SMAD2"
2.71702112421914e-52,0.395649810361293,0.099,0.168,7.33840235440348e-48,"0","EXOSC1"
2.75612850189548e-52,0.493043765496772,0.051,0.101,7.44402747076951e-48,"0","AP3M1"
3.24377210688821e-52,0.4631096378399,0.059,0.111,8.76110408349436e-48,"0","AGL"
4.04884933565943e-52,0.381525570627843,0.102,0.172,1.09355371706825e-47,"0","SIKE1"
4.44842082050578e-52,0.501374842176194,0.082,0.143,1.20147397941041e-47,"0","PHTF2"
4.67321133343885e-52,0.69308231119803,0.084,0.148,1.2621876490485e-47,"0","CDK5RAP3"
4.84914112190168e-52,0.403024430670422,0.079,0.139,1.30970452561442e-47,"0","NSUN5"
5.60734264007298e-52,0.434231011535252,0.107,0.179,1.51448717365731e-47,"0","PFKP"
6.69090176208678e-52,0.528258258987957,0.093,0.159,1.80714565692202e-47,"0","MSL1"
7.89552811888208e-52,0.59225757212323,0.067,0.122,2.13250318962886e-47,"0","SGK3"
9.51694710135484e-52,0.396122980231655,0.073,0.131,2.57043224260493e-47,"0","NAA60"
9.92219131518523e-52,0.275000568542201,0.097,0.165,2.67988465231838e-47,"0","UAP1"
1.13160132141466e-51,0.286772517563822,0.102,0.172,3.05634200900886e-47,"0","RPF1"
1.37499886356641e-51,1.80267393157561,0.161,0.121,3.71373443060651e-47,"0","ZNF430"
2.00833574549929e-51,0.513773520030421,0.054,0.103,5.42431401501902e-47,"0","MLKL"
2.09149428193279e-51,0.459497806152074,0.058,0.109,5.64891690607226e-47,"0","ATG9A"
2.10747934067292e-51,1.6426508559604,0.215,0.178,5.69209095122348e-47,"0","KAT6B"
2.16655978066406e-51,0.389667448483586,0.082,0.143,5.85166131159555e-47,"0","C16orf91"
2.38419159471897e-51,0.453784558430048,0.066,0.12,6.43946307817647e-47,"0","ZGPAT"
2.50277523604153e-51,1.54436261859795,0.251,0.221,6.75974563502458e-47,"0","SETD2"
2.55592321767502e-51,1.47865660688069,0.154,0.111,6.90329301861847e-47,"0","AC016831.7"
2.67291591002434e-51,0.443204336566403,0.07,0.126,7.21927858138475e-47,"0","PHF10"
3.20913627354965e-51,0.304315854127854,0.052,0.101,8.66755616123026e-47,"0","NEDD1"
3.47220843636264e-51,0.622842210956301,0.081,0.142,9.37808776577185e-47,"0","NDE1"
3.58730455616469e-51,0.291900852382599,0.115,0.189,9.6889508757452e-47,"0","HMGN4"
4.34310907055089e-51,1.7376679046819,0.174,0.134,1.17303032886509e-46,"0","SC5D"
5.07725884324649e-51,0.570003565635822,0.126,0.205,1.37131684097244e-46,"0","EHMT1"
5.76961318772993e-51,0.712307736579123,0.062,0.115,1.55831482587398e-46,"0","SUPT7L"
6.0637096912552e-51,0.334185927987388,0.067,0.122,1.63774735051112e-46,"0","OSGEP"
6.08366032941141e-51,0.659412816289126,0.056,0.106,1.64313581837073e-46,"0","MAN2C1"
6.6930594325469e-51,1.72422418850417,0.172,0.132,1.80772842213659e-46,"0","TBCC"
7.52275940659481e-51,0.521225193943694,0.051,0.1,2.03182208812719e-46,"0","RBMXL1"
9.22718468425845e-51,0.474660648276664,0.147,0.235,2.49217031137136e-46,"0","TAP2"
1.02970773869874e-50,0.521154911366496,0.072,0.128,2.78113763145142e-46,"0","FBRSL1"
1.29077369625172e-50,1.70236772593832,0.185,0.146,3.48625067620627e-46,"0","RASA2"
1.44708892204542e-50,0.485626158900222,0.112,0.185,3.90844246955248e-46,"0","SLC25A36"
1.5172750957658e-50,0.455664193559881,0.094,0.159,4.09800830615385e-46,"0","C1orf131"
1.875487979019e-50,0.435826669593889,0.094,0.16,5.06550548253241e-46,"0","GFPT1"
2.39193633879122e-50,0.647765031707939,0.061,0.113,6.46038085744122e-46,"0","HDAC8"
2.71687849972115e-50,0.302532453071263,0.059,0.11,7.33801713989686e-46,"0","EIF1AD"
2.78498569419678e-50,0.392775454909133,0.063,0.115,7.52196786145608e-46,"0","THAP5"
2.8201932738347e-50,0.45487801765638,0.139,0.222,7.61706001330014e-46,"0","EMC10"
3.15709992112337e-50,1.52711549377706,0.232,0.197,8.52701117696212e-46,"0","TUT4"
3.82076586531501e-50,2.06099380281836,0.121,0.082,1.03195065256293e-45,"0","MLLT3"
4.10882424688043e-50,0.365505241218332,0.122,0.199,1.10975234083994e-45,"0","BORCS7"
4.68936058846054e-50,0.342850303175019,0.101,0.168,1.26654940133731e-45,"0","TMUB1"
5.07836813033091e-50,0.345003133215588,0.108,0.179,1.37161644832108e-45,"0","TFAM"
6.40831616074615e-50,0.475321554496342,0.123,0.2,1.73082211185593e-45,"0","GNPTAB"
6.45600000312753e-50,0.599323168761287,0.096,0.163,1.74370104084471e-45,"0","LMBRD1"
7.23873272973664e-50,0.420093267441303,0.083,0.144,1.95510932297457e-45,"0","KDM7A"
7.58726350849149e-50,0.372526886454232,0.056,0.105,2.04924400100847e-45,"0","DMXL1"
9.19642410536467e-50,0.458754251847541,0.075,0.132,2.48386218661794e-45,"0","APPBP2"
1.09628821738974e-49,0.44300447811298,0.126,0.204,2.96096484634794e-45,"0","ZNF326"
1.17579955277083e-49,0.574810497148187,0.455,0.427,3.17571701207874e-45,"0","MX1"
1.77493523494727e-49,0.535528037142152,0.093,0.157,4.79392257606909e-45,"0","TNPO3"
1.90790204863331e-49,0.411397640324627,0.06,0.11,5.1530526431537e-45,"0","SLC25A33"
2.03710960585086e-49,1.0241662887495,0.143,0.098,5.5020293344426e-45,"0","SELL"
2.71633711517211e-49,0.377008076686363,0.091,0.154,7.33655491436834e-45,"0","PPP1R35"
3.35906887120359e-49,0.411831268652771,0.061,0.112,9.07250911423378e-45,"0","DMAP1"
3.46709916239282e-49,0.528003150490634,0.068,0.122,9.36428812770676e-45,"0","CTPS1"
3.51533250365443e-49,0.574571132923512,0.101,0.169,9.49456155912026e-45,"0","GAPVD1"
3.65933887271847e-49,0.343701303536676,0.146,0.229,9.88350836132533e-45,"0","FAM50A"
4.02593215125463e-49,0.338025497701628,0.061,0.113,1.08736401473236e-44,"0","RABIF"
4.40075425847407e-49,0.375793247766085,0.065,0.117,1.18859971767126e-44,"0","KDM4B"
5.8583568567244e-49,0.44657142811797,0.067,0.12,1.58228360343269e-44,"0","VAV3"
6.27158838964136e-49,0.59777152742033,0.089,0.152,1.69389330815824e-44,"0","HTT"
6.78731676277634e-49,0.463443319999983,0.102,0.17,1.83318638445826e-44,"0","NKAP"
6.80608333434161e-49,0.798892443553938,0.069,0.123,1.83825504777233e-44,"0","SRGAP2"
6.83104553583711e-49,1.54543484957496,0.166,0.126,1.84499708877424e-44,"0","FOXO1"
6.88512236512519e-49,0.445991688304109,0.078,0.136,1.85960269959666e-44,"0","UBP1"
7.00802643822209e-49,0.515686368432525,0.082,0.142,1.8927978606994e-44,"0","ESYT1"
7.06259679961218e-49,0.382029046803761,0.155,0.243,1.90753676960725e-44,"0","GLUD1"
9.70601606878839e-49,0.391963983145774,0.175,0.271,2.62149788001906e-44,"0","PJA2"
1.01116085250352e-48,0.972779967533993,0.382,0.356,2.73104434652675e-44,"0","GADD45B"
1.07890849440463e-48,0.842035801801591,0.069,0.124,2.91402395253747e-44,"0","SCAMP4"
1.09093721633676e-48,0.348267456961932,0.08,0.139,2.94651232760395e-44,"0","TINF2"
1.23729522432622e-48,2.15054689049133,0.129,0.091,3.3418106713827e-44,"0","PGAP1"
1.37221436864638e-48,0.405146967950538,0.07,0.125,3.70621378827701e-44,"0","POLDIP3"
1.4973022560825e-48,1.47709843606327,0.303,0.281,4.04406366345324e-44,"0","AL627171.2"
2.13725329228139e-48,0.638638425893636,0.063,0.115,5.7725074171228e-44,"0","STK19"
2.7483405184019e-48,0.349692698019012,0.063,0.114,7.42299290615169e-44,"0","ACBD5"
3.51489499597195e-48,0.700976679965845,0.122,0.199,9.49337989462064e-44,"0","KIDINS220"
4.46540237928552e-48,0.281196784129527,0.095,0.158,1.20606052862123e-43,"0","MED30"
5.68373477024796e-48,0.326232998368725,0.664,0.656,1.53511992409627e-43,"0","GNAS"
6.22106193834498e-48,0.289704665616863,0.121,0.193,1.6802466189276e-43,"0","ECE1"
6.50409923054124e-48,0.348833701112163,0.118,0.191,1.75669216117688e-43,"0","SUSD6"
6.53698529801489e-48,0.584822982923402,0.101,0.169,1.76557435914084e-43,"0","HMGXB4"
8.70452898620551e-48,0.39979511468614,0.115,0.187,2.35100623388425e-43,"0","SF3B3"
8.90129606839062e-48,0.354681397655879,0.122,0.196,2.40415105511162e-43,"0","OAT"
9.04013511486186e-48,0.357456236414026,0.105,0.172,2.44165009317304e-43,"0","SMARCD1"
1.36949884685457e-47,0.526806991023642,0.095,0.159,3.6988794354695e-43,"0","DCAF8"
2.16179792467279e-47,0.275304796520529,0.054,0.101,5.83880001474873e-43,"0","RPIA"
2.52003217627702e-47,0.316906742002693,0.068,0.121,6.80635490490661e-43,"0","THYN1"
2.63356328439774e-47,0.46369871972111,0.067,0.119,7.11299107482986e-43,"0","FOXN2"
2.67263448941253e-47,1.04791441957975,0.333,0.323,7.2185184924543e-43,"0","WAC"
2.68121247940387e-47,0.643474036988886,0.355,0.319,7.24168678562192e-43,"0","TXNIP"
3.69683057260328e-47,0.852510129189112,0.102,0.169,9.9847696935442e-43,"0","HERC2"
4.07618284237569e-47,0.671178633363364,0.097,0.163,1.10093622389725e-42,"0","POR"
4.49931538408913e-47,1.49777669496403,0.21,0.174,1.21522009208863e-42,"0","HECA"
6.46554548335302e-47,0.661242677097836,0.06,0.11,1.74627917959882e-42,"0","ERAP1"
7.05893567302885e-47,1.64508950087835,0.18,0.143,1.90654793592836e-42,"0","GTPBP1"
8.46618519044467e-47,0.270665349675692,0.08,0.137,2.2866319580872e-42,"0","KIAA1143"
1.19981532428829e-46,0.499039088660879,0.117,0.19,3.24058120937025e-42,"0","DERL2"
1.3944562634504e-46,0.531082903474465,0.068,0.12,3.76628692195319e-42,"0","AGPAT5"
1.49536148132722e-46,0.438784796344918,0.185,0.283,4.0388218249167e-42,"0","NRDC"
1.64693590702774e-46,0.734273263473576,0.055,0.102,4.44820919129123e-42,"0","TSC1"
2.43588508977084e-46,1.29936318468236,0.276,0.251,6.57908203896205e-42,"0","TIPARP"
2.98915986733101e-46,0.494063906102592,0.061,0.11,8.07342188567431e-42,"0","MAPK8"
3.16635967272729e-46,1.02450780305751,0.06,0.11,8.55202084006915e-42,"0","SLC9A1"
3.43097687092165e-46,0.590833064693281,0.064,0.115,9.26672543067228e-42,"0","ZNF720"
5.02660356021685e-46,0.754831591732952,0.069,0.122,1.35763535557897e-41,"0","ING1"
5.24133897221311e-46,0.498263405765576,0.124,0.198,1.41563324300504e-41,"0","TNIP2"
5.57418683042316e-46,0.503977833931088,0.086,0.145,1.50553212102899e-41,"0","UTP3"
5.68800472812325e-46,0.649484042200472,0.078,0.134,1.53627319701881e-41,"0","REV1"
6.2066276679653e-46,0.876227398431747,0.07,0.123,1.67634806684075e-41,"0","GARS-DT"
7.0328684001726e-46,1.03924163827449,0.265,0.232,1.89950742620262e-41,"0","SH3KBP1"
9.12687188814821e-46,0.467853888680857,0.116,0.186,2.46507682826995e-41,"0","CUL5"
1.19710898475852e-45,0.711544857462155,0.054,0.1,3.2332716569343e-41,"0","AVL9"
1.32862822437424e-45,0.50525693576547,0.093,0.155,3.58849197121238e-41,"0","KPNA1"
1.48383262558531e-45,0.577110214656166,0.059,0.108,4.00768353844335e-41,"0","TAF1B"
1.58571788451238e-45,0.397814266299436,0.056,0.103,4.28286543427948e-41,"0","SEC24B"
1.64930745649582e-45,0.468435794498204,0.055,0.101,4.45461450924955e-41,"0","SLC35D2"
1.90371570510742e-45,0.684463820249538,0.064,0.115,5.14174574792463e-41,"0","MOV10"
2.01312881707477e-45,0.506189675997705,0.078,0.134,5.43725962203725e-41,"0","KLHDC2"
2.34191705856466e-45,0.589141238826191,0.055,0.101,6.3252837834773e-41,"0","NCOA6"
2.35919212289182e-45,0.284065533214194,0.061,0.109,6.37194200471852e-41,"0","STK40"
2.69729303378485e-45,0.300658075224255,0.128,0.202,7.2851187549495e-41,"0","PPID"
2.71657552614617e-45,0.540177149141656,0.058,0.105,7.3371988385682e-41,"0","MRTFA"
3.17548217640768e-45,0.421325831902096,0.062,0.111,8.5766598102595e-41,"0","NKAPD1"
3.19682867191087e-45,0.635505779012738,0.072,0.126,8.63431455996408e-41,"0","STARD3"
3.40553454548312e-45,0.555559896733344,0.14,0.22,9.19800825389537e-41,"0","KLC1"
3.4809339170221e-45,0.39651090899257,0.063,0.112,9.401654416485e-41,"0","KIAA0040"
5.18285436561683e-45,0.32684073369086,0.07,0.122,1.39983713560945e-40,"0","TIGAR"
5.62674682511376e-45,0.556486555559312,0.092,0.153,1.51972804999498e-40,"0","VEZF1"
5.84588389569765e-45,0.895160555221912,0.336,0.32,1.57891478138898e-40,"0","NOP58"
6.00841198821257e-45,0.426002069785659,0.061,0.11,1.62281199389633e-40,"0","ELP6"
6.33582640258367e-45,0.495842462808244,0.114,0.183,1.71124335307382e-40,"0","GIGYF2"
7.42516826200642e-45,0.420718190581373,0.13,0.205,2.00546369588531e-40,"0","NUP58"
8.14277604838576e-45,0.697876658754333,0.109,0.178,2.19928238290851e-40,"0","DLG1"
8.57497062572237e-45,0.499233358382358,0.067,0.118,2.31601381630135e-40,"0","TRAPPC2B"
8.86752811245925e-45,1.16414605076812,0.324,0.312,2.39503066789412e-40,"0","ARID1B"
9.47091159578031e-45,1.35715638966795,0.15,0.109,2.5579985129043e-40,"0","PRMT9"
9.61497923946366e-45,0.599275933708483,0.054,0.1,2.59690974278674e-40,"0","SRF"
1.07351858927645e-44,0.298838039182532,0.23,0.338,2.89946635777676e-40,"0","SPAG9"
1.14660219134375e-44,0.434352675154197,0.075,0.129,3.09685785860034e-40,"0","KIAA1191"
1.18274447157227e-44,0.493385370249862,0.136,0.215,3.19447454326956e-40,"0","SDF2"
1.28097543164894e-44,0.785775399827372,0.438,0.427,3.45978654334061e-40,"0","VMP1"
1.29633070144786e-44,0.303262342008572,0.144,0.224,3.50125959154051e-40,"0","MED28"
1.51957858638658e-44,0.440237158417649,0.12,0.19,4.10422980397151e-40,"0","MDM2"
1.80299214523177e-44,1.12328139964772,0.259,0.228,4.86970148505649e-40,"0","CREBRF"
2.19702953009813e-44,0.620749608230963,0.096,0.159,5.93395705784203e-40,"0","EXOC7"
2.44810916193752e-44,0.499029574547057,0.098,0.16,6.61209803547704e-40,"0","DDX50"
2.54501017824662e-44,1.81119943852466,0.13,0.093,6.87381799042629e-40,"0","LINC00342"
2.77741414595638e-44,0.416857710458445,0.062,0.111,7.5015178668136e-40,"0","SAP30"
2.92210647420124e-44,1.407494343418,0.197,0.159,7.89231737617012e-40,"0","LPIN1"
2.94744436918661e-44,0.413870346659082,0.057,0.103,7.96075249673611e-40,"0","TRMT6"
3.01233725358636e-44,0.418933302124501,0.066,0.115,8.13602168821139e-40,"0","TXNDC11"
4.15064520155271e-44,0.60752313363301,0.076,0.131,1.12104776248737e-39,"0","OSBPL11"
4.19016471414878e-44,1.16678123178788,0.325,0.315,1.13172158764444e-39,"0","PNN"
4.48152904166182e-44,1.05499338146523,0.258,0.226,1.21041617886244e-39,"0","RAB8B"
4.52074809012634e-44,0.620056596953161,0.073,0.126,1.22100885166222e-39,"0","DDB2"
4.63726789355626e-44,0.615086684648067,0.061,0.11,1.25247968537061e-39,"0","GPANK1"
4.67968530801047e-44,0.414503680360886,0.145,0.226,1.26393620484055e-39,"0","SRPK2"
6.81503398305034e-44,0.674908846431239,0.068,0.119,1.84067252848207e-39,"0","WDR70"
7.01901540171481e-44,0.338887147131645,0.163,0.25,1.89576586984915e-39,"0","CALCOCO2"
7.25834285009119e-44,0.469610239094727,0.124,0.197,1.96040582038113e-39,"0","CHTOP"
8.5870022597524e-44,0.270296550290979,0.15,0.23,2.31926344033653e-39,"0","SMARCC1"
9.0375528864972e-44,1.10646571549485,0.292,0.27,2.44095265911403e-39,"0","APOL6"
1.30731549671788e-43,0.544870446517083,0.065,0.115,3.53092842508533e-39,"0","AP5M1"
1.30770836122471e-43,0.305659983188277,0.185,0.28,3.53198951283182e-39,"0","SERINC3"
1.58569246501404e-43,0.484061941890836,0.11,0.177,4.28279677875643e-39,"0","BROX"
1.61737867186077e-43,0.578869719542703,0.102,0.166,4.36837805482876e-39,"0","PMPCB"
1.68708357303742e-43,0.318255454124729,0.132,0.206,4.55664402241676e-39,"0","RELA"
2.19110140673698e-43,0.578874131117231,0.137,0.216,5.91794578945592e-39,"0","TMED4"
2.31821005137662e-43,1.46070418296543,0.153,0.114,6.26125352776312e-39,"0","HIST2H2AC"
2.45108746963071e-43,0.40252635483653,0.069,0.12,6.6201421467256e-39,"0","BMI1"
3.17376227377984e-43,0.773909591634416,0.467,0.451,8.57201452525197e-39,"0","PPP1R15A"
3.38923712001672e-43,0.55533188148259,0.067,0.117,9.15399053745315e-39,"0","KIF3B"
4.13366641773779e-43,0.528677163672598,0.064,0.113,1.1164619627668e-38,"0","GFOD1"
4.27745418226368e-43,0.501201686768424,0.084,0.14,1.1552976000876e-38,"0","KMT5B"
5.14066568366542e-43,0.353447851920563,0.159,0.243,1.38844239450119e-38,"0","SUZ12"
5.23750515039923e-43,0.634281534636698,0.434,0.442,1.41459776607133e-38,"0","HNRNPDL"
5.95680851560853e-43,1.40082480104152,0.294,0.279,1.60887441198071e-38,"0","VPS13C"
6.85555249893764e-43,0.734524110820004,0.139,0.218,1.85161617443807e-38,"0","PKN2"
7.56121139102354e-43,0.700055872543937,0.073,0.125,2.04220758460155e-38,"0","ZDHHC6"
7.99621830258728e-43,0.53665815343506,0.062,0.11,2.1596986013458e-38,"0","COP1"
8.12437835260928e-43,0.513500875224959,0.072,0.124,2.19431334925624e-38,"0","PDP1"
1.07088370250631e-42,0.463322263801399,0.1,0.162,2.8923497920993e-38,"0","BFAR"
1.17346474524577e-42,0.422979953028695,0.129,0.202,3.1694109304343e-38,"0","AGFG1"
1.22990543438023e-42,0.751455407940719,0.055,0.101,3.32185158771757e-38,"0","CDK10"
1.38362168886557e-42,0.588095896805206,0.109,0.175,3.73702381945702e-38,"0","PDS5B"
1.56550229205405e-42,0.341955163304241,0.107,0.171,4.22826514060878e-38,"0","SDHAF2"
1.72487045705424e-42,0.369060868937539,0.158,0.241,4.6587026174578e-38,"0","LASP1"
1.73919930038972e-42,0.379037137917868,0.062,0.109,4.69740339042259e-38,"0","PELP1"
2.94915744120113e-42,1.40601315823736,0.252,0.228,7.96537933294013e-38,"0","ODF2L"
3.06922985922325e-42,0.753050516169717,0.107,0.173,8.28968292677607e-38,"0","PSEN1"
3.18640788118893e-42,0.550799895251172,0.061,0.108,8.60616904630319e-38,"0","HSPA13"
3.49835702535018e-42,0.433567006605222,0.156,0.238,9.4487124897683e-38,"0","NCOA3"
3.58021010011276e-42,1.47049496629863,0.22,0.189,9.66978945939454e-38,"0","RABGAP1L"
3.7732516999972e-42,0.718893290873402,0.075,0.128,1.01911755165224e-37,"0","DDI2"
3.93561480303779e-42,0.696855165538329,0.081,0.136,1.06297020215248e-37,"0","MTR"
4.02574719992256e-42,1.08988116440258,0.318,0.308,1.08731406122708e-37,"0","TRA2A"
5.49718753943509e-42,1.88293256665009,0.104,0.07,1.48473538252602e-37,"0","WAKMAR2"
5.60083920230292e-42,0.449279432455215,0.066,0.114,1.51273066015e-37,"0","WDR55"
7.11224021798557e-42,0.525010998136342,0.076,0.129,1.92094496047572e-37,"0","XPA"
8.22015677020909e-42,1.7412057557932,0.155,0.12,2.22018214206577e-37,"0","SIGIRR"
8.30451721697333e-42,0.694990869535285,0.096,0.157,2.24296705513233e-37,"0","WWP1"
8.4653141440648e-42,0.706537144861728,0.057,0.102,2.28639669717046e-37,"0","DHX16"
8.53479825059753e-42,0.68567769456124,0.104,0.168,2.30516365950389e-37,"0","PPP2R2D"
9.48281006305067e-42,0.631131530864884,0.057,0.102,2.56121216992936e-37,"0","FLCN"
1.03837727624813e-41,0.632604172458722,0.081,0.136,2.80455318541856e-37,"0","PDZD8"
1.4159273865235e-41,0.418425381530311,0.068,0.118,3.82427827826132e-37,"0","ZFAND2B"
1.44182812546606e-41,0.377760227053095,0.198,0.295,3.89423358407128e-37,"0","XPO1"
1.48904462562457e-41,1.21491373878717,0.308,0.299,4.0217606293494e-37,"0","NCOR1"
1.89697178436745e-41,0.800100185063614,0.065,0.114,5.12353109239805e-37,"0","POLG2"
2.54608675922906e-41,0.439513644574801,0.119,0.186,6.87672572800177e-37,"0","CPSF6"
2.92772335673533e-41,0.428935993392561,0.059,0.104,7.90748801420644e-37,"0","FMNL3"
2.93582205589535e-41,0.35461467488385,0.167,0.251,7.92936179076775e-37,"0","SNHG15"
3.0222010530772e-41,0.378515498837744,0.082,0.136,8.1626628242562e-37,"0","RAB35"
3.55175776535553e-41,0.39918211777272,0.122,0.191,9.59294254844875e-37,"0","PHAX"
3.76317795240575e-41,0.374613409539424,0.141,0.217,1.01639673316527e-36,"0","SMC1A"
4.14428993010921e-41,0.529717821592679,0.059,0.104,1.1193312672232e-36,"0","ZMAT3"
4.20432430780868e-41,0.467290522909117,0.113,0.179,1.13554595229605e-36,"0","NEK7"
5.43309089125558e-41,0.702413449944474,0.1,0.161,1.46742351881922e-36,"0","GGA1"
6.20922688236651e-41,0.349861529183812,0.249,0.345,1.67705008865837e-36,"0","EGR1"
6.3747635089593e-41,0.506063416950226,0.105,0.167,1.72175987613482e-36,"0","FMR1"
6.72834299436536e-41,0.575847084824947,0.099,0.158,1.81725815934814e-36,"0","ZSWIM6"
9.34996927457591e-41,0.497413234379891,0.069,0.118,2.52533320137021e-36,"0","SMAD3"
9.6909769660663e-41,0.331988800358244,0.114,0.179,2.61743596876485e-36,"0","PMF1"
1.04811948400092e-40,0.945382988449865,0.064,0.112,2.83086591433807e-36,"0","ERCC6L2"
1.05311547196553e-40,0.508887184486595,0.059,0.104,2.84435957823169e-36,"0","G2E3"
1.12689348923172e-40,0.613442688370275,0.084,0.138,3.04362662506596e-36,"0","AKAP11"
1.24649009282548e-40,0.599808506594536,0.101,0.163,3.36664509171235e-36,"0","FBXW11"
1.30723040474892e-40,0.3326709080531,0.173,0.26,3.53069860018636e-36,"0","PPP2R2A"
1.35006778106488e-40,0.465519456177031,0.121,0.189,3.64639806987813e-36,"0","TRIM25"
1.45699309924856e-40,0.423166188573903,0.068,0.117,3.93519266176043e-36,"0","TRAFD1"
2.06167250464861e-40,0.557915134095204,0.088,0.145,5.56837126780544e-36,"0","REXO4"
2.14842362075299e-40,0.480175483256232,0.172,0.26,5.80267735729176e-36,"0","TAOK1"
2.37458926630668e-40,0.460172943706902,0.06,0.106,6.41352814936772e-36,"0","POGLUT1"
3.3093785966843e-40,0.63752342898971,0.062,0.107,8.93830065178462e-36,"0","TYK2"
3.87295655943252e-40,1.31662318381707,0.254,0.232,1.04604683713713e-35,"0","AGO2"
4.2214052990575e-40,0.406800218779926,0.102,0.162,1.14015935722244e-35,"0","SS18"
4.76732592013735e-40,0.376998340842469,0.151,0.229,1.2876070577699e-35,"0","RBBP7"
4.84250865200437e-40,0.499966585223446,0.064,0.111,1.30791316181986e-35,"0","GTF3C3"
5.18824177390971e-40,0.35539822687231,0.15,0.228,1.40129222071527e-35,"0","USF2"
5.51188506994559e-40,0.803833319610035,0.072,0.121,1.4887050385416e-35,"0","HOMER1"
6.38446172232085e-40,0.521370251004456,0.083,0.137,1.72437926658164e-35,"0","MTREX"
6.45555013448017e-40,1.56782223362362,0.213,0.185,1.74357953582175e-35,"0","SKI"
8.75895394472143e-40,0.862145838248332,0.057,0.102,2.36570587092981e-35,"0","RNF111"
9.884874514609e-40,0.38575818781191,0.12,0.188,2.66980575765075e-35,"0","ALKBH5"
